20:18:11.766914 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1060
20:18:11.779108 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 811
20:18:11.795459 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 812
20:18:11.807844 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 493
20:18:11.810344 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:11.810385 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 921
20:18:11.813295 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 311
20:18:11.821167 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 921
20:18:11.832860 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 921
20:18:11.840658 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 822
20:18:11.856951 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 823
20:18:11.859492 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 884
20:18:11.866551 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 884
20:18:11.870427 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:11.873330 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 306
20:18:11.875936 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 885
20:18:11.876733 IP server.clickmeeting.com.23486 > 192.168.77.77.55330: UDP, length 50
20:18:11.878796 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 823
20:18:11.903590 IP server.clickmeeting.com.27724 > 192.168.77.77.51390: UDP, length 50
20:18:11.906277 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 997
20:18:11.914068 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1198
20:18:11.922423 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 998
20:18:11.924954 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1198
20:18:11.930592 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:11.939006 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 299
20:18:11.949710 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 683
20:18:11.957649 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 864
20:18:11.960697 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 683
20:18:11.963443 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 100
20:18:11.963446 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 865
20:18:11.977058 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 615
20:18:11.990362 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:11.993342 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 291
20:18:12.011531 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 878
20:18:12.017162 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 893
20:18:12.022069 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 878
20:18:12.022504 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 893
20:18:12.044140 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 879
20:18:12.049840 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:12.054896 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 276
20:18:12.060817 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1043
20:18:12.071988 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1044
20:18:12.076727 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 827
20:18:12.077277 IP server.clickmeeting.com.23486 > 192.168.77.77.55330: UDP, length 50
20:18:12.083018 IP server.clickmeeting.com.23486 > 192.168.77.77.55330: UDP, length 80
20:18:12.093072 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 827
20:18:12.104560 IP server.clickmeeting.com.27724 > 192.168.77.77.51390: UDP, length 50
20:18:12.109566 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 827
20:18:12.109946 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:12.109947 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 826
20:18:12.114866 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 274
20:18:12.120828 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 826
20:18:12.131365 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 878
20:18:12.147651 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 879
20:18:12.159038 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1160
20:18:12.164205 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 860
20:18:12.170420 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:12.170422 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1161
20:18:12.175126 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 273
20:18:12.191285 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 861
20:18:12.207705 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 888
20:18:12.214076 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 781
20:18:12.219492 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 781
20:18:12.223933 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 889
20:18:12.230788 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:12.232936 IP server.clickmeeting.com.23486 > 192.168.77.77.55330: UDP, length 46
20:18:12.232937 IP server.clickmeeting.com.23486 > 192.168.77.77.55330: UDP, length 46
20:18:12.233418 IP server.clickmeeting.com.27724 > 192.168.77.77.51390: UDP, length 46
20:18:12.233420 IP server.clickmeeting.com.27724 > 192.168.77.77.51390: UDP, length 46
20:18:12.235101 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 273
20:18:12.245841 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 817
20:18:12.262323 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 818
20:18:12.263456 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1071
20:18:12.274140 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1072
20:18:12.277412 IP server.clickmeeting.com.23486 > 192.168.77.77.55330: UDP, length 50
20:18:12.278494 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 707
20:18:12.285047 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1072
20:18:12.290395 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:12.294970 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 265
20:18:12.300450 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 707
20:18:12.305204 IP server.clickmeeting.com.27724 > 192.168.77.77.51390: UDP, length 50
20:18:12.312322 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 825
20:18:12.317146 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 70
20:18:12.317633 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 919
20:18:12.323111 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 919
20:18:12.328847 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 825
20:18:12.333640 IP router.lan.domain > ubuntu20-04.59531: 12551 1/0/0 PTR server.clickmeeting.com. (80)
20:18:12.334246 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 919
20:18:12.334467 IP ubuntu20-04.35916 > router.lan.domain: 31850+ PTR? 77.77.168.192.in-addr.arpa. (44)
20:18:12.345055 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 919
20:18:12.345065 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 727
20:18:12.350418 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:12.352127 IP router.lan.domain > ubuntu20-04.35916: 31850 NXDomain 0/0/0 (44)
20:18:12.352695 IP ubuntu20-04.58060 > router.lan.domain: 29720+ PTR? 229.36.54.20.in-addr.arpa. (43)
20:18:12.355880 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 309
20:18:12.366911 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 727
20:18:12.366925 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1050
20:18:12.372811 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1051
20:18:12.388658 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1051
20:18:12.399651 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1051
20:18:12.411152 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:12.415937 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1199
20:18:12.416865 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 252
20:18:12.416866 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 639
20:18:12.426885 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1199
20:18:12.433375 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 639
20:18:12.437902 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1199
20:18:12.449682 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 1172
20:18:12.458551 IP router.lan.domain > ubuntu20-04.58060: 29720 NXDomain 0/1/0 (129)
20:18:12.459649 IP ubuntu20-04.59429 > router.lan.domain: 37835+ PTR? 1.77.168.192.in-addr.arpa. (43)
20:18:12.461192 IP router.lan.domain > ubuntu20-04.59429: 37835 1/0/1 PTR router.lan. (83)
20:18:12.463059 IP ubuntu20-04.36447 > router.lan.domain: 58202+ PTR? 69.77.168.192.in-addr.arpa. (44)
20:18:12.470729 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:12.470730 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1154
20:18:12.476873 IP router.lan.domain > ubuntu20-04.36447: 58202 NXDomain 0/0/0 (44)
20:18:12.477008 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 251
20:18:12.478043 IP server.clickmeeting.com.23486 > 192.168.77.77.55330: UDP, length 54
20:18:12.481459 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1155
20:18:12.482401 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 1115
20:18:12.497961 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1155
20:18:12.506553 IP server.clickmeeting.com.27724 > 192.168.77.77.51390: UDP, length 50
20:18:12.515181 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 834
20:18:12.519609 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1019
20:18:12.530851 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:12.530853 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1020
20:18:12.531738 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 835
20:18:12.531740 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 70
20:18:12.534579 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 86
20:18:12.537028 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 313
20:18:12.553355 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 836
20:18:12.569331 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1185
20:18:12.569659 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 836
20:18:12.580165 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1185
20:18:12.591002 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:12.596882 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1186
20:18:12.597041 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 303
20:18:12.613421 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 833
20:18:12.619801 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1017
20:18:12.629936 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 834
20:18:12.630814 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1018
20:18:12.642864 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1018
20:18:12.646125 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 843
20:18:12.647523 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:12.657025 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 303
20:18:12.668079 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 844
20:18:12.669440 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1174
20:18:12.678931 IP server.clickmeeting.com.23486 > 192.168.77.77.55330: UDP, length 50
20:18:12.680787 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1174
20:18:12.684304 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 867
20:18:12.691725 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1174
20:18:12.700838 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 867
20:18:12.702700 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1174
20:18:12.706178 IP server.clickmeeting.com.27724 > 192.168.77.77.51390: UDP, length 54
20:18:12.709403 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:12.716993 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 279
20:18:12.718900 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1136
20:18:12.722438 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 1023
20:18:12.730172 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1137
20:18:12.744328 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 1024
20:18:12.746362 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1137
20:18:12.768271 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:12.768274 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 154
20:18:12.777126 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 245
20:18:12.782549 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 380
20:18:12.821195 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 861
20:18:12.822612 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1148
20:18:12.828445 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:12.833689 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1148
20:18:12.837600 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 288
20:18:12.843204 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 862
20:18:12.844854 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1148
20:18:12.859407 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 862
20:18:12.860819 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1149
20:18:12.871817 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1149
20:18:12.875780 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 1177
20:18:12.879612 IP server.clickmeeting.com.23486 > 192.168.77.77.55330: UDP, length 50
20:18:12.882674 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1149
20:18:12.888350 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:12.897647 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 299
20:18:12.899115 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1070
20:18:12.906681 IP server.clickmeeting.com.27724 > 192.168.77.77.51390: UDP, length 54
20:18:12.908557 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 709
20:18:12.909966 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1070
20:18:12.919415 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 710
20:18:12.920824 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1071
20:18:12.931994 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1071
20:18:12.948287 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:12.948288 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1135
20:18:12.952109 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 790
20:18:12.957498 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 297
20:18:12.959058 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1136
20:18:12.973038 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 22
20:18:12.974013 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 790
20:18:12.975570 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1136
20:18:12.986492 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 980
20:18:12.986492 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 22
20:18:12.990248 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 528
20:18:12.997365 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 981
20:18:13.008349 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:13.008350 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 981
20:18:13.017604 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 315
20:18:13.019000 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 981
20:18:13.022952 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 1188
20:18:13.030215 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1155
20:18:13.041000 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1155
20:18:13.044888 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 1189
20:18:13.052141 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1156
20:18:13.066841 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 768
20:18:13.068649 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:13.073667 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1035
20:18:13.077653 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 311
20:18:13.080272 IP server.clickmeeting.com.23486 > 192.168.77.77.55330: UDP, length 50
20:18:13.084556 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1036
20:18:13.094458 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 768
20:18:13.106765 IP server.clickmeeting.com.27724 > 192.168.77.77.51390: UDP, length 54
20:18:13.121273 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 1067
20:18:13.122679 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1017
20:18:13.128311 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:13.133720 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1017
20:18:13.138208 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 278
20:18:13.144619 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1017
20:18:13.148072 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 1068
20:18:13.164497 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 515
20:18:13.177443 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 837
20:18:13.182777 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 838
20:18:13.186382 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 1137
20:18:13.188135 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:13.193839 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 838
20:18:13.197230 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 233
20:18:13.199955 STP 802.1w, Rapid STP, Flags [Learn, Forward], bridge-id 8000.48:8f:5a:98:f5:bc.8003, length 43
20:18:13.213500 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 1137
20:18:13.226701 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1095
20:18:13.234054 IP server.clickmeeting.com.27724 > 192.168.77.77.51390: UDP, length 46
20:18:13.234055 IP server.clickmeeting.com.27724 > 192.168.77.77.51390: UDP, length 46
20:18:13.234329 IP server.clickmeeting.com.23486 > 192.168.77.77.55330: UDP, length 46
20:18:13.234330 IP server.clickmeeting.com.23486 > 192.168.77.77.55330: UDP, length 46
20:18:13.235307 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 709
20:18:13.237326 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1096
20:18:13.246419 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 710
20:18:13.249081 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:13.257137 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 221
20:18:13.268142 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 820
20:18:13.270578 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 949
20:18:13.276135 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 949
20:18:13.279925 IP server.clickmeeting.com.23486 > 192.168.77.77.55330: UDP, length 50
20:18:13.284439 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 820
20:18:13.306829 IP server.clickmeeting.com.27724 > 192.168.77.77.51390: UDP, length 54
20:18:13.308793 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:13.317014 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 222
20:18:13.322190 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 1054
20:18:13.325180 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 842
20:18:13.330654 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 842
20:18:13.338585 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 1054
20:18:13.341703 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 842
20:18:13.360595 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 657
20:18:13.369093 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:13.374259 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1178
20:18:13.377181 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 236
20:18:13.385160 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1178
20:18:13.388138 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 850
20:18:13.396265 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1178
20:18:13.404478 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 851
20:18:13.412426 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1179
20:18:13.421035 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 851
20:18:13.428969 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:13.428971 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1147
20:18:13.437338 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 237
20:18:13.439756 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1147
20:18:13.442708 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 828
20:18:13.451914 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1148
20:18:13.459032 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 828
20:18:13.467057 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1148
20:18:13.477891 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1148
20:18:13.480364 IP server.clickmeeting.com.23486 > 192.168.77.77.55330: UDP, length 50
20:18:13.488804 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:13.491754 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 810
20:18:13.494482 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1148
20:18:13.497349 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 295
20:18:13.505188 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1148
20:18:13.507093 IP server.clickmeeting.com.27724 > 192.168.77.77.51390: UDP, length 50
20:18:13.513723 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 811
20:18:13.516200 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1084
20:18:13.525626 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 557
20:18:13.529073 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 86
20:18:13.532633 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1084
20:18:13.543431 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1084
20:18:13.548729 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:13.554378 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1085
20:18:13.557702 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 324
20:18:13.563284 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 991
20:18:13.570734 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 900
20:18:13.576121 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 900
20:18:13.579710 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 991
20:18:13.587093 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 900
20:18:13.598237 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1163
20:18:13.601551 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 655
20:18:13.608971 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 138
20:18:13.614280 IP 192.168.77.77.51390 > server.clickmeeting.com.27724: UDP, length 1163
20:18:13.617729 IP 192.168.77.77.55330 > server.clickmeeting.com.23486: UDP, length 316
